5K,50K,500K,5M
0.0,0.0,2.876758698015815E-5,8.224937221031401E-5
0.0,0.0,8.742841763882941E-5,5.830061510670334E-5
0.0,0.0,1.0844729603762627E-4,1.2159831107546564E-4
0.0,0.0,1.6862050290317685E-5,6.504489036756514E-5
0.0,0.0,1.172939394874401E-4,5.948820539577659E-5
0.0,0.0,2.1909057243849783E-5,8.103674158247715E-5
0.0,0.0,5.6546691063749327E-5,3.603709674205508E-5
0.0,0.0,2.8736177838248692E-5,5.192316827922127E-5
0.0,0.0,2.653700430847354E-5,2.225022427856785E-5
0.0,0.0,1.5765203492400728E-5,1.749568148635668E-6
0.0,0.0,3.397459890082714E-5,6.638352969961257E-5
0.0,0.0,8.445070631995557E-5,3.0182333837709948E-5
0.0,0.0,1.866504367994837E-5,2.400398656860797E-5
0.0,0.0,1.8865976904916597E-5,2.0938032874012598E-6
0.0,0.0,9.020183934115037E-5,7.564557679058072E-7
0.0,0.0,1.6080652652403185E-6,5.212036093622277E-6
0.0,0.0,7.87525593738858E-6,3.898577320152631E-6
0.0,0.0,1.4181757502306399E-5,3.989814883130052E-6
0.0,0.0,4.2519066452345096E-5,7.759202221523872E-5
0.0,0.0,3.292414354836099E-5,5.629314238152206E-5
0.0,0.0,1.2704593803182499E-4,1.402903375805531E-4
0.0,0.0,9.161976194125017E-7,2.2474816952130227E-6
0.0,0.0,6.365314158670255E-5,1.4301562611297098E-4
0.0,0.0,8.620996345673507E-6,1.1420427889970855E-5
0.0,0.0,3.353204923325259E-5,1.7370925438060045E-5
0.0,0.0,3.7946827890679134E-6,1.9235663949420865E-5
0.0,0.0,9.057768985514173E-6,5.310303365920666E-6
0.0,0.0,5.48025928081988E-5,6.762508603967222E-5
0.0,0.0,2.2026813501755643E-5,4.3792425083684225E-5
0.0,0.0,6.945065406973282E-6,1.2114805096349413E-6
0.0,0.0,7.403010563597908E-5,9.730131547272588E-6
0.0,0.0,2.7283292133809655E-6,5.984705830970962E-7
0.0,0.0,6.42388427555801E-5,1.0280317209498221E-4
0.0,0.0,8.87295447363245E-7,3.534581949044619E-6
0.0,0.0,3.21354104495047E-6,5.9905576605623576E-5
0.0,0.0,1.3076991407206224E-4,8.058465512433121E-5
0.0,0.0,3.198159875869292E-5,6.338463476363837E-5
